conflicts_per_tx,mean_ro_entries_per_conflict,mean_rw_entries_per_conflict,conflicts_per_tx,mean_ro_entries_per_conflict,mean_rw_entries_per_conflict,1_stage,2_stage,3_stage,4_stage
1,10,1,0.995214,0.993941,0.990091,0.985436,
1,10,2,0.992556,0.993634,0.992178,0.986456,
1,10,3,0.986076,0.993255,0.989197,0.986407,
1,10,4,0.987177,0.993938,0.989892,0.985073,
1,10,5,0.967051,0.993163,0.988367,0.984314,
1,20,1,0.914404,0.995477,0.990349,0.986303,
1,20,2,0.906655,0.994011,0.989822,0.986306,
1,20,3,0.914441,0.993305,0.990917,0.986689,
1,20,4,0.899465,0.993907,0.990331,0.986936,
1,20,5,0.92377,0.992901,0.988478,0.984142,
1,30,1,0.854748,0.994081,0.990979,0.985518,
1,30,2,0.899262,0.993935,0.989852,0.986557,
1,30,3,0.845664,0.992604,0.990244,0.98564,
1,30,4,0.833755,0.993584,0.988427,0.984811,
1,30,5,0.838917,0.99086,0.988566,0.98487,
1,40,1,0.823084,0.99454,0.990466,0.985669,
1,40,2,0.819511,0.99288,0.989713,0.98507,
1,40,3,0.811644,0.992855,0.988548,0.985641,
1,40,4,0.827213,0.992454,0.988895,0.983848,
1,40,5,0.797586,0.99199,0.989288,0.986406,
1,50,1,0.797678,0.994726,0.990141,0.985236,
1,50,2,0.782958,0.99489,0.989749,0.98597,
1,50,3,0.802779,0.993966,0.989481,0.984337,
1,50,4,0.7625,0.992756,0.988607,0.986164,
1,50,5,0.769008,0.992272,0.988656,0.983906,
2,10,1,0.857071,0.993185,0.990336,0.986847,
2,10,2,0.78832,0.990803,0.988904,0.985126,
2,10,3,0.724469,0.99156,0.989789,0.986637,
2,10,4,0.64488,0.988101,0.98632,0.983988,
2,10,5,0.618737,0.969629,0.986768,0.9833,
2,20,1,0.585503,0.992791,0.990388,0.986681,
2,20,2,0.543586,0.991568,0.990374,0.988524,
2,20,3,0.49979,0.986614,0.988595,0.986847,
2,20,4,0.502238,0.984518,0.987257,0.984502,
2,20,5,0.47851,0.975215,0.986548,0.983773,
2,30,1,0.4059,0.991928,0.990845,0.986002,
2,30,2,0.373869,0.990979,0.988812,0.986284,
2,30,3,0.387911,0.99133,0.986914,0.984724,
2,30,4,0.370756,0.979765,0.986552,0.983963,
2,30,5,0.393853,0.917129,0.985079,0.982221,
2,40,1,0.357834,0.992039,0.989592,0.98579,
2,40,2,0.346379,0.991681,0.989412,0.986573,
2,40,3,0.3731,0.983751,0.988483,0.985083,
2,40,4,0.350475,0.978482,0.988965,0.985055,
2,40,5,0.370601,0.905407,0.986385,0.982719,
2,50,1,0.349173,0.990691,0.989355,0.985284,
2,50,2,0.358048,0.991661,0.989197,0.985745,
2,50,3,0.338882,0.98465,0.988858,0.984342,
2,50,4,0.323284,0.972713,0.987897,0.983189,
2,50,5,0.349713,0.916773,0.985655,0.98037,
3,10,1,0.688484,0.991422,0.989075,0.985992,
3,10,2,0.616726,0.988846,0.987885,0.984695,
3,10,3,0.533702,0.938357,0.984876,0.98283,
3,10,4,0.4932,0.866555,0.983127,0.981333,
3,10,5,0.450292,0.786181,0.972319,0.977902,
3,20,1,0.516496,0.988378,0.990242,0.986742,
3,20,2,0.481434,0.975997,0.987331,0.983791,
3,20,3,0.410059,0.881108,0.98616,0.982747,
3,20,4,0.391423,0.858112,0.984756,0.981025,
3,20,5,0.345155,0.780624,0.965538,0.977839,
3,30,1,0.366879,0.980775,0.989401,0.987824,
3,30,2,0.324536,0.931902,0.987328,0.984987,
3,30,3,0.295483,0.865056,0.985572,0.98336,
3,30,4,0.292764,0.822222,0.985296,0.981695,
3,30,5,0.269781,0.716032,0.974175,0.977855,
3,40,1,0.251573,0.943252,0.988276,0.987136,
3,40,2,0.253388,0.878101,0.987351,0.984097,
3,40,3,0.227109,0.822384,0.984976,0.982644,
3,40,4,0.204642,0.802863,0.984117,0.982636,
3,40,5,0.230223,0.634579,0.957909,0.981705,
3,50,1,0.200692,0.890626,0.989108,0.985375,
3,50,2,0.200485,0.841685,0.988182,0.984532,
3,50,3,0.203258,0.791621,0.984978,0.982305,
3,50,4,0.194854,0.713772,0.982824,0.983351,
3,50,5,0.206778,0.660303,0.96318,0.979799,
4,10,1,0.556014,0.98896,0.986793,0.986001,
4,10,2,0.494367,0.950497,0.986458,0.982402,
4,10,3,0.41908,0.795271,0.98161,0.977113,
4,10,4,0.354176,0.711056,0.954091,0.973732,
4,10,5,0.33928,0.609758,0.876119,0.97225,
4,20,1,0.425396,0.937978,0.988026,0.985109,
4,20,2,0.395667,0.874513,0.985666,0.983219,
4,20,3,0.342739,0.754275,0.97813,0.979927,
4,20,4,0.303992,0.689697,0.9349,0.975263,
4,20,5,0.274751,0.617954,0.871519,0.966852,
4,30,1,0.317107,0.907081,0.986975,0.985878,
4,30,2,0.286537,0.7958,0.98135,0.983678,
4,30,3,0.270648,0.767907,0.958483,0.980118,
4,30,4,0.250141,0.659375,0.918343,0.977514,
4,30,5,0.208184,0.591835,0.870696,0.95766,
4,40,1,0.238629,0.762233,0.983666,0.983901,
4,40,2,0.22241,0.713532,0.982081,0.982487,
4,40,3,0.20081,0.61665,0.945914,0.979712,
4,40,4,0.189,0.607591,0.928684,0.976122,
4,40,5,0.187461,0.549585,0.868795,0.977303,
4,50,1,0.183247,0.682904,0.983311,0.985113,
4,50,2,0.181755,0.623127,0.979237,0.984365,
4,50,3,0.170891,0.597505,0.94547,0.980368,
4,50,4,0.168085,0.514856,0.903087,0.970997,
4,50,5,0.157258,0.46076,0.828606,0.965611,
5,10,1,0.461079,0.968287,0.984624,0.984336,
5,10,2,0.398782,0.829205,0.982558,0.98012,
5,10,3,0.326676,0.661981,0.94344,0.974785,
5,10,4,0.266341,0.587534,0.85831,0.969467,
5,10,5,0.238046,0.537587,0.769095,0.936077,
5,20,1,0.342497,0.851957,0.98451,0.982709,
5,20,2,0.313129,0.746817,0.978056,0.979637,
5,20,3,0.279338,0.627491,0.91091,0.975576,
5,20,4,0.233544,0.567321,0.850611,0.959701,
5,20,5,0.210268,0.495863,0.73256,0.906977,
5,30,1,0.277855,0.744389,0.982832,0.984402,
5,30,2,0.2468,0.721903,0.969755,0.978799,
5,30,3,0.225779,0.595795,0.928478,0.975613,
5,30,4,0.206318,0.545907,0.818483,0.965271,
5,30,5,0.183912,0.494151,0.736644,0.897053,
5,40,1,0.218915,0.744204,0.981378,0.983285,
5,40,2,0.186744,0.623477,0.945614,0.978791,
5,40,3,0.183298,0.56295,0.87739,0.969171,
5,40,4,0.173559,0.508926,0.836228,0.965383,
5,40,5,0.171718,0.447338,0.715174,0.911184,
5,50,1,0.173728,0.607736,0.975962,0.983596,
5,50,2,0.174454,0.566108,0.940357,0.982801,
5,50,3,0.157057,0.520394,0.857205,0.975741,
5,50,4,0.157978,0.460493,0.808957,0.957165,
5,50,5,0.146416,0.38,0.692827,0.895009,
6,10,1,0.42428,0.879789,0.983005,0.982971,
6,10,2,0.331711,0.68431,0.975767,0.976735,
6,10,3,0.280026,0.570896,0.829459,0.964275,
6,10,4,0.210809,0.490589,0.754338,0.92482,
6,10,5,0.193764,0.434464,0.645016,0.835973,
6,20,1,0.296431,0.757748,0.979124,0.98202,
6,20,2,0.260068,0.672026,0.935209,0.976286,
6,20,3,0.223018,0.56582,0.844397,0.970527,
6,20,4,0.193296,0.516495,0.740581,0.924566,
6,20,5,0.177211,0.42283,0.609217,0.816983,
6,30,1,0.244113,0.714544,0.971824,0.978955,
6,30,2,0.219385,0.631581,0.932254,0.976445,
6,30,3,0.200283,0.564336,0.822429,0.969124,
6,30,4,0.177394,0.474853,0.725503,0.903838,
6,30,5,0.175395,0.41648,0.615515,0.816422,
6,40,1,0.203145,0.674764,0.953973,0.97757,
6,40,2,0.171493,0.573309,0.890313,0.974653,
6,40,3,0.169198,0.510353,0.774833,0.940584,
6,40,4,0.15726,0.448511,0.712924,0.893178,
6,40,5,0.154783,0.395234,0.617191,0.804271,
6,50,1,0.165074,0.558299,0.923278,0.98065,
6,50,2,0.172464,0.510415,0.86754,0.97736,
6,50,3,0.151826,0.454941,0.75107,0.948074,
6,50,4,0.150369,0.412903,0.686955,0.900816,
6,50,5,0.145782,0.324636,0.614539,0.829421,
7,10,1,0.378033,0.78185,0.979024,0.978932,
7,10,2,0.288027,0.613881,0.923521,0.97103,
7,10,3,0.229752,0.508274,0.780112,0.943684,
7,10,4,0.186012,0.40685,0.653079,0.846463,
7,10,5,0.168023,0.372556,0.565625,0.74961,
7,20,1,0.262896,0.692778,0.97259,0.975538,
7,20,2,0.219026,0.572182,0.882094,0.970644,
7,20,3,0.195125,0.498063,0.739236,0.935056,
7,20,4,0.164826,0.435507,0.657055,0.851611,
7,20,5,0.158928,0.384305,0.54478,0.708383,
7,30,1,0.221623,0.644246,0.947204,0.977998,
7,30,2,0.18722,0.548434,0.859272,0.971981,
7,30,3,0.181912,0.491533,0.717563,0.933346,
7,30,4,0.17106,0.418946,0.605347,0.826206,
7,30,5,0.156451,0.373267,0.552985,0.732175,
7,40,1,0.191363,0.613488,0.897541,0.976058,
7,40,2,0.167067,0.507277,0.820228,0.963128,
7,40,3,0.160485,0.45089,0.74111,0.917103,
7,40,4,0.150672,0.390301,0.622734,0.829921,
7,40,5,0.147234,0.330217,0.547508,0.737289,
7,50,1,0.15556,0.512723,0.824996,0.975342,
7,50,2,0.163233,0.489523,0.79363,0.942289,
7,50,3,0.142974,0.418376,0.673106,0.881118,
7,50,4,0.14374,0.368905,0.616709,0.81621,
7,50,5,0.139135,0.318056,0.534095,0.726122,
8,10,1,0.333689,0.708621,0.968551,0.976632,
8,10,2,0.238742,0.529857,0.825523,0.969721,
8,10,3,0.207389,0.457449,0.674693,0.899406,
8,10,4,0.169952,0.387366,0.569365,0.773961,
8,10,5,0.147623,0.33311,0.494376,0.675657,
8,20,1,0.223159,0.625499,0.962567,0.975341,
8,20,2,0.184023,0.521188,0.795395,0.96782,
8,20,3,0.163897,0.431128,0.655377,0.875452,
8,20,4,0.157068,0.384593,0.592517,0.770142,
8,20,5,0.140917,0.317672,0.486416,0.646356,
8,30,1,0.195275,0.579065,0.895057,0.976498,
8,30,2,0.180143,0.507597,0.788989,0.956823,
8,30,3,0.16306,0.4469,0.661674,0.881467,
8,30,4,0.151006,0.370548,0.529246,0.734857,
8,30,5,0.143418,0.322992,0.481738,0.64417,
8,40,1,0.172886,0.584252,0.813983,0.971078,
8,40,2,0.156649,0.470745,0.720157,0.95039,
8,40,3,0.148015,0.422824,0.643952,0.867121,
8,40,4,0.142114,0.361752,0.564488,0.746907,
8,40,5,0.137734,0.31166,0.489043,0.651852,
8,50,1,0.151475,0.490419,0.790525,0.97209,
8,50,2,0.147237,0.459824,0.690477,0.935897,
8,50,3,0.139173,0.37217,0.630096,0.802413,
8,50,4,0.139411,0.320499,0.558611,0.760963,
8,50,5,0.132712,0.293314,0.490788,0.66171,
9,10,1,0.291689,0.657061,0.956723,0.974602,
9,10,2,0.214623,0.483441,0.747498,0.957185,
9,10,3,0.185281,0.395371,0.613522,0.81716,
9,10,4,0.15572,0.352724,0.53777,0.696123,
9,10,5,0.141667,0.307074,0.44257,0.604565,
9,20,1,0.199208,0.556531,0.882012,0.972844,
9,20,2,0.168581,0.472639,0.730145,0.940035,
9,20,3,0.149017,0.37241,0.59937,0.812949,
9,20,4,0.139996,0.316687,0.51781,0.707162,
9,20,5,0.132073,0.273643,0.432272,0.588321,
9,30,1,0.178899,0.55898,0.834035,0.968785,
9,30,2,0.162041,0.443031,0.707974,0.926328,
9,30,3,0.149179,0.380376,0.587764,0.793323,
9,30,4,0.139243,0.32837,0.506698,0.681216,
9,30,5,0.134702,0.261348,0.429056,0.597361,
9,40,1,0.163561,0.538625,0.81656,0.964083,
9,40,2,0.147997,0.434481,0.655218,0.910499,
9,40,3,0.137846,0.375421,0.594938,0.793577,
9,40,4,0.136504,0.330026,0.523537,0.646637,
9,40,5,0.133843,0.27164,0.449749,0.577484,
9,50,1,0.146435,0.455808,0.76653,0.944167,
9,50,2,0.139389,0.414724,0.656575,0.884375,
9,50,3,0.130529,0.340083,0.543489,0.769844,
9,50,4,0.135411,0.316271,0.514997,0.684468,
9,50,5,0.132701,0.243188,0.406662,0.592585,
10,10,1,0.255965,0.597961,0.918442,0.969595,
10,10,2,0.187628,0.432734,0.70227,0.915633,
10,10,3,0.168851,0.35875,0.569107,0.762489,
10,10,4,0.146433,0.318273,0.466738,0.61582,
10,10,5,0.137471,0.268647,0.407703,0.555079,
10,20,1,0.175443,0.488243,0.860576,0.972982,
10,20,2,0.158321,0.431434,0.662074,0.893106,
10,20,3,0.145235,0.345991,0.545935,0.759252,
10,20,4,0.134792,0.309923,0.466471,0.640939,
10,20,5,0.129997,0.252567,0.391648,0.542422,
10,30,1,0.162137,0.529902,0.780372,0.970005,
10,30,2,0.151759,0.430879,0.652549,0.902232,
10,30,3,0.141786,0.365517,0.544438,0.737973,
10,30,4,0.133717,0.2801,0.460002,0.612346,
10,30,5,0.132697,0.25144,0.393048,0.534309,
10,40,1,0.156786,0.502417,0.768453,0.94971,
10,40,2,0.14425,0.408146,0.636746,0.88404,
10,40,3,0.130798,0.325724,0.56303,0.729225,
10,40,4,0.132169,0.291706,0.463288,0.610998,
10,40,5,0.130415,0.237571,0.401014,0.530158,
10,50,1,0.142363,0.442048,0.703772,0.913587,
10,50,2,0.133544,0.378399,0.635786,0.830896,
10,50,3,0.131213,0.3017,0.550889,0.740632,
10,50,4,0.134729,0.273603,0.454293,0.608332,
10,50,5,0.128952,0.215537,0.394928,0.5412,
